Text_ID,Sent_ID,Word_Number,Word,POS_Tag
18,52,3,study,NN
18,52,4,finds,VBZ
18,52,5,that because,IN
18,52,6,the,DT
18,52,7,force,NN
18,52,8,in,IN
18,52,9,a,DT
18,52,10,muscle,NN
18,52,11,depends,VBZ
18,52,12,on,IN
18,52,13,how,WRB
18,52,14,much,JJ
18,52,15,it,PRP
18,52,16,is,VBZ
18,52,17,stretched,VBN
18,52,18,",",","
18,52,19,an,DT
18,52,20,animal,NN
18,52,21,',POS
18,52,22,s,PRP$
18,52,23,bite force,NN
18,52,24,depends,VBZ
18,52,25,on,IN
18,52,26,the,DT
18,52,27,size,NN
18,52,28,of,IN
18,52,29,what,WP
18,52,30,it,PRP
18,52,31,is,VBZ
18,52,32,biting,VBG
18,52,33,.,.
18,53,1,The,DT
18,53,2,finding,NN
18,53,3,has,VBZ
18,53,4,direct,JJ
18,53,5,implications,NNS
18,53,6,for,IN
18,53,7,ecology,NN
18,53,8,and,CC
18,53,9,evolution,NN
18,53,10,.,.
19,54,1,Interestingly,RB
19,54,2,",",","
19,54,3,the,DT
19,54,4,heaviest,JJS
19,54,5,isotopes physicists,NNS
19,54,6,have,VBP
19,54,7,managed,VBN
19,54,8,to,TO
19,54,9,synthesize,VB
19,54,10,so far,RB
19,54,11,don,VBP
19,54,12,' t,RB
19,54,13,behave,VB
19,54,14,quite,RB
19,54,15,like,IN
19,54,16,science,NN
19,54,17,',POS
19,54,18,s,DT
19,54,19,best,JJS
19,54,20,current,JJ
19,54,21,models,NNS
19,54,22,predict,VBP
19,54,23,",",","
19,54,24,so,RB
19,54,25,stable superheavy,JJ
19,54,26,nuclei,NNS
19,54,27,are,VBP
19,54,28,likely,JJ
19,54,29,to,TO
19,54,30,be,VB
19,54,31,full,JJ
19,54,32,of,IN
19,54,33,surprises,NNS
19,54,34,.,.
19,55,1,Chemists,NNS
19,55,2,cannot,MD
19,55,3,even,RB
19,55,4,predict,VB
19,55,5,with,IN
19,55,6,any,DT
19,55,7,certainty,NN
19,55,8,whether,IN
19,55,9,these,DT
19,55,10,materials,NNS
19,55,11,will,MD
19,55,12,exist,VB
19,55,13,as,IN
19,55,14,gases,NNS
19,55,15,",",","
19,55,16,liquids,NNS
19,55,17,",",","
19,55,18,or,CC
19,55,19,solids,NNS
19,55,20,at,IN
19,55,21,room temperature,NN
19,55,22,.,.
20,56,1,Buck,NNP
20,56,2,did,VBD
20,56,3,not,RB
20,56,4,like,IN
20,56,5,it,PRP
20,56,6,",",","
20,56,7,but,CC
20,56,8,he,PRP
20,56,9,bore,VBD
20,56,10,up,RP
20,56,11,well,RB
20,56,12,to,TO
20,56,13,the,DT
20,56,14,work,NN
20,56,15,",",","
20,56,16,taking,VBG
20,56,17,pride,NN
20,56,18,in,IN
20,56,19,it,PRP
20,56,20,.,.
20,57,1,It,PRP
20,57,2,was,VBD
20,57,3,a,DT
20,57,4,monotonous,JJ
20,57,5,life,NN
20,57,6,",",","
20,57,7,operating,VBG
20,57,8,with,IN
20,57,9,machine,JJ
20,57,10,-,:
20,57,11,like,JJ
20,57,12,regularity,NN
20,57,13,.,.
20,58,1,One,CD
20,58,2,day,NN
20,58,3,was,VBD
20,58,4,very,RB
20,58,5,like,IN
20,58,6,another,DT
20,58,7,.,.
20,59,1,At,IN
20,59,2,a,DT
20,59,3,certain,JJ
20,59,4,time,NN
20,59,5,each,DT
20,59,6,morning,NN
20,59,7,the,DT
20,59,8,cooks,NNS
20,59,9,turned,VBD
20,59,10,out,RP
20,59,11,",",","
20,59,12,fires,NNS
20,59,13,were,VBD
20,59,14,built,VBN
20,59,15,",",","
20,59,16,and,CC
20,59,17,breakfast,NN
20,59,18,was,VBD
20,59,19,eaten,VBN
20,59,20,.,.
21,60,1,These,DT
21,60,2,days,NNS
21,60,3,",",","
21,60,4,neuroscience,NN
21,60,5,is,VBZ
21,60,6,beginning,VBG
21,60,7,to,TO
21,60,8,catch,VB
21,60,9,up,RP
21,60,10,to,TO
21,60,11,musicians,NNS
21,60,12,who,WP
21,60,13,practice,VBP
21,60,14,mentally,RB
21,60,15,.,.
21,61,1,Although,IN
21,61,2,the,DT
21,61,3,details,NNS
21,61,4,are,VBP
21,61,5,still somewhat,RB
21,61,6,elusive,JJ
21,61,7,",",","
21,61,8,the,DT
21,61,9,key,NN
21,61,10,to,TO
21,61,11,the,DT
21,61,12,success,NN
21,61,13,of,IN
21,61,14,mental,JJ
21,61,15,imagery,NN
21,61,16,as,IN
21,61,17,a,DT
21,61,18,rehearsal technique,NN
21,61,19,is,VBZ
21,61,20,that,IN
21,61,21,most,JJS
21,61,22,of,IN
21,61,23,the,DT
21,61,24,same neurological,JJ
21,61,25,regions,NNS
21,61,26,are,VBP
21,61,27,invoked,VBN
21,61,28,by,IN
21,61,29,mental,JJ
21,61,30,practice,NN
21,61,31,as by,IN
21,61,32,real,JJ
21,61,33,practice,NN
21,61,34,.,.
22,62,1,Not only,RB
22,62,2,smoke,NN
22,62,3,came,VBD
22,62,4,out of,IN
22,62,5,it,PRP
22,62,6,.,.
22,63,1,There,EX
22,63,2,came,VBD
22,63,3,also,RB
22,63,4,children,NNS
22,63,5,' s,POS
22,63,6,voices,NNS
22,63,7,",",","
22,63,8,for,IN
22,63,9,so,RB
22,63,10,safe,JJ
22,63,11,did,VBD
22,63,12,the,DT
22,63,13,boys,NNS
22,63,14,feel,VB
22,63,15,in,IN
22,63,16,their,PRP$
22,63,17,hiding,NN
22,63,18,-,:
22,63,19,place,NN
22,63,20,that,IN
22,63,21,they,PRP
22,63,22,were,VBD
22,63,23,gaily,RB
22,63,24,chattering,VBG
22,63,25,.,.
22,64,1,The,DT
22,64,2,pirates,NNS
22,64,3,listened,VBD
22,64,4,grimly,RB
22,64,5,",",","
22,64,6,and,CC
22,64,7,then,RB
22,64,8,replaced,VBD
22,64,9,the,DT
22,64,10,mushroom,NN
22,64,11,.,.
22,65,1,They,PRP
22,65,2,looked,VBD
22,65,3,around,IN
22,65,4,them,PRP
22,65,5,and,CC
22,65,6,noted,VBD
22,65,7,the,DT
22,65,8,holes,NNS
22,65,9,in,IN
22,65,10,the,DT
22,65,11,seven,CD
22,65,12,trees,NNS
22,65,13,.,.
23,66,1,When,WRB
23,66,2,a,DT
23,66,3,nucleus,NN
23,66,4,has,VBZ
23,66,5,all,DT
23,66,6,of,IN
23,66,7,its,PRP$
23,66,8,proton,NN
23,66,9,shells,NNS
23,66,10,or,CC
23,66,11,neutron,NN
23,66,12,shells,NNS
23,66,13,loaded,VBN
23,66,14,to,TO
23,66,15,full,JJ
23,66,16,capacity,NN
23,66,17,",",","
23,66,18,the,DT
23,66,19,layers,NNS
23,66,20,can,MD
23,66,21,align,VB
23,66,22,so well,RB
23,66,23,that,IN
23,66,24,each,DT
23,66,25,shell,NN
23,66,26,can,MD
23,66,27,spoon,VB
23,66,28,intimately,RB
23,66,29,with,IN
23,66,30,its,PRP$
23,66,31,attractive,JJ
23,66,32,neighbors,NNS
23,66,33,",",","
23,66,34,forming,VBG
23,66,35,a,DT
23,66,36,more,RBR
23,66,37,compact,JJ
23,66,38,sphere,NN
23,66,39,that,WDT
23,66,40,fits,VBZ
23,66,41,well,RB
23,66,42,within,IN
23,66,43,the,DT
23,66,44,strong nuclear,JJ
23,66,45,force,NN
23,66,46,',POS
23,66,47,s,PRP$
23,66,48,area,NN
23,66,49,of,IN
23,66,50,influence,NN
23,66,51,.,.
24,67,1,Hybrid,JJ
24,67,2,vehicles,NNS
24,67,3,have,VBP
24,67,4,a,DT
24,67,5,halo,NN
24,67,6,that,WDT
24,67,7,makes,VBZ
24,67,8,owners,NNS
24,67,9,feel,VB
24,67,10,righteous,JJ
24,67,11,and,CC
24,67,12,their,PRP$
24,67,13,neighbors,NNS
24,67,14,feel,VB
24,67,15,guilty,JJ
24,67,16,for,IN
24,67,17,not,RB
24,67,18,doing,VBG
24,67,19,as,RB
24,67,20,much,JJ
24,67,21,to,TO
24,67,22,save,VB
24,67,23,the,DT
24,67,24,planet,NN
24,67,25,.,.
24,68,1,They,PRP
24,68,2,also,RB
24,68,3,cost,VBD
24,68,4,more,JJR
24,68,5,and,CC
24,68,6,a,DT
24,68,7,new,JJ
24,68,8,report,NN
24,68,9,from,IN
24,68,10,the,DT
24,68,11,very,RB
24,68,12,green,JJ
24,68,13,Union,NNP
24,68,14,of,IN
24,68,15,Concerned,NNP
24,68,16,Scientists,NNPS
24,68,17,says,VBZ
24,68,18,buyers,NNS
24,68,19,aren,VBP
24,68,20,' t always,RB
24,68,21,getting,VBG
24,68,22,their,PRP$
24,68,23,money,NN
24,68,24,' s,POS
24,68,25,worth,NN
24,68,26,.,.
25,69,1,The,DT
25,69,2,girl,NN
25,69,3,',POS
25,69,4,s,PRP$
25,69,5,feet,NNS
25,69,6,were,VBD
25,69,7,then,RB
25,69,8,re,VBN
25,69,9,-,:
25,69,10,wrapped,VBN
25,69,11,even,RB
25,69,12,tighter,RBR
25,69,13,than,IN
25,69,14,before,RB
25,69,15,",",","
25,69,16,causing,VBG
25,69,17,her,PRP$
25,69,18,footprint,NN
25,69,19,to,TO
25,69,20,shrink,VB
25,69,21,further,RBR
25,69,22,as,IN
25,69,23,the,DT
25,69,24,bones,NNS
25,69,25,slowly,RB
25,69,26,fused,VBD
25,69,27,into,IN
25,69,28,their,PRP$
25,69,29,new,JJ
25,69,30,configuration,NN
25,69,31,.,.
25,70,1,Occasionally,RB
25,70,2,girls,NNS
25,70,3,',POS
25,70,4,feet,NNS
25,70,5,would,MD
25,70,6,fester,VB
25,70,7,",",","
25,70,8,and,CC
25,70,9,blood poisoning,NN
25,70,10,from,IN
25,70,11,gangrene,NN
25,70,12,could,MD
25,70,13,be,VB
25,70,14,a,DT
25,70,15,cause,NN
25,70,16,for,IN
25,70,17,concern,NN
25,70,18,",",","
25,70,19,but,CC
25,70,20,an,DT
25,70,21,estimated,VBN
25,70,22,90,CD
25,70,23,%,NN
25,70,24,survived,VBD
25,70,25,the,DT
25,70,26,process,NN
25,70,27,.,.
26,71,1,An,DT
26,71,2,early,JJ
26,71,3,task,NN
26,71,4,will,MD
26,71,5,be,VB
26,71,6,to,TO
26,71,7,make,VB
26,71,8,sure,JJ
26,71,9,the,DT
26,71,10,newfound,JJ
26,71,11,microbes,NNS
26,71,12,were,VBD
26,71,13,not,RB
26,71,14,introduced,VBN
26,71,15,while,IN
26,71,16,drilling,VBG
26,71,17,through,IN
26,71,18,the,DT
26,71,19,ice,NN
26,71,20,into,IN
26,71,21,the,DT
26,71,22,lake,NN
26,71,23,",",","
26,71,24,which,WDT
26,71,25,involved,VBD
26,71,26,a,DT
26,71,27,hot,NN
26,71,28,-,JJ
26,71,29,water drilling technique,NN
26,71,30,designed,VBN
26,71,31,to,TO
26,71,32,greatly,RB
26,71,33,reduce,VB
26,71,34,or,CC
26,71,35,eliminate,VB
26,71,36,any,DT
26,71,37,contamination,NN
26,71,38,that,WDT
26,71,39,might,MD
26,71,40,come,VB
26,71,41,from,IN
26,71,42,other kerosene,JJ
26,71,43,-,:
26,71,44,based,JJ
26,71,45,drilling technology,NN
26,71,46,",",","
26,71,47,Christner,NNP
26,71,48,said,VBD
26,71,49,.,.
27,72,1,Very,RB
27,72,2,similar,JJ
27,72,3,",",","
27,72,4,but,CC
27,72,5,even,RB
27,72,6,more,RBR
27,72,7,striking,JJ
27,72,8,",",","
27,72,9,is,VBZ
27,72,10,the,DT
27,72,11,evidence,NN
27,72,12,from,IN
27,72,13,athletic,JJ
27,72,14,training,NN
27,72,15,.,.
27,73,1,As with,IN
27,73,2,rehearsing,VBG
27,73,3,a,DT
27,73,4,piece,NN
27,73,5,on,IN
27,73,6,the,DT
27,73,7,piano,NN
27,73,8,",",","
27,73,9,practicing,VBG
27,73,10,a,DT
27,73,11,complex physical,JJ
27,73,12,task,NN
27,73,13,in,IN
27,73,14,the,DT
27,73,15,mind,NN
27,73,16,alone,RB
27,73,17,is,VBZ
27,73,18,nearly as,RB
27,73,19,effective,JJ
27,73,20,a,DT
27,73,21,learning strategy,NN
27,73,22,as,IN
27,73,23,actually physically,RB
27,73,24,doing,VBG
27,73,25,it,PRP
27,73,26,.,.
27,74,1,But,CC
27,74,2,it,PRP
27,74,3,doesnÕt,VBZ
27,74,4,stop,VB
27,74,5,there,RB
27,74,6,.,.
28,75,1,A,DT
28,75,2,bill,NN
28,75,3,was,VBD
28,75,4,drafted,VBN
28,75,5,and,CC
28,75,6,introduced,VBN
28,75,7,into,IN
28,75,8,Parliament,NNP
28,75,9,several,JJ
28,75,10,times,NNS
28,75,11,but,CC
28,75,12,met,VBD
28,75,13,with,IN
28,75,14,great,JJ
28,75,15,opposition,NN
28,75,16,",",","
28,75,17,mostly,RB
28,75,18,from,IN
28,75,19,farmers,NNS
28,75,20,.,.
28,76,1,Eventually,RB
28,76,2,",",","
28,76,3,in,IN
28,76,4,1925,CD
28,76,5,",",","
28,76,6,it,PRP
28,76,7,was,VBD
28,76,8,decided,VBN
28,76,9,that,IN
28,76,10,summer time,NN
28,76,11,should,MD
28,76,12,begin,VB
28,76,13,on,IN
28,76,14,the,DT
28,76,15,day,NN
28,76,16,following,VBG
28,76,17,the,DT
28,76,18,third,JJ
28,76,19,Saturday,NNP
28,76,20,in,IN
28,76,21,April,NNP
28,76,22,and,CC
28,76,23,close,VB
28,76,24,after,IN
28,76,25,the,DT
28,76,26,first,JJ
28,76,27,Saturday,NNP
28,76,28,in,IN
28,76,29,October,NNP
28,76,30,.,.
29,77,1,When,WRB
29,77,2,early,JJ
29,77,3,Europeans,NNPS
29,77,4,discovered,VBD
29,77,5,Easter Island,NNP
29,77,6,",",","
29,77,7,its,PRP$
29,77,8,somewhat,RB
29,77,9,isolated,JJ
29,77,10,ecosystem,NN
29,77,11,was,VBD
29,77,12,suffering,VBG
29,77,13,from,IN
29,77,14,the,DT
29,77,15,effects,NNS
29,77,16,of,IN
29,77,17,limited natural,JJ
29,77,18,resources,NNS
29,77,19,",",","
29,77,20,deforestation,NN
29,77,21,",",","
29,77,22,and,CC
29,77,23,overpopulation,NN
29,77,24,.,.
29,78,1,Over,IN
29,78,2,the,DT
29,78,3,following,JJ
29,78,4,years,NNS
29,78,5,the,DT
29,78,6,island,NN
29,78,7,',POS
29,78,8,s,PRP$
29,78,9,population,NN
29,78,10,of,IN
29,78,11,four thousand,CD
29,78,12,or,CC
29,78,13,so,RB
29,78,14,was,VBD
29,78,15,slowly,RB
29,78,16,eroded,VBN
29,78,17,by,IN
29,78,18,Western,JJ
29,78,19,disease,NN
29,78,20,and,CC
29,78,21,deportation,NN
29,78,22,by,IN
29,78,23,slave,NN
29,78,24,traders,NNS
29,78,25,.,.
30,79,1,Binge,JJ
30,79,2,drinking,NN
30,79,3,may,MD
30,79,4,not necessarily,RB
30,79,5,kill,VB
30,79,6,or,CC
30,79,7,even,RB
30,79,8,damage,VB
30,79,9,brain,NN
30,79,10,cells,NNS
30,79,11,",",","
30,79,12,as,IN
30,79,13,commonly,RB
30,79,14,thought,VBN
30,79,15,",",","
30,79,16,a,DT
30,79,17,new,JJ
30,79,18,animal study,NN
30,79,19,suggests,VBZ
30,79,20,.,.
30,80,1,But,CC
30,80,2,it,PRP
30,80,3,can,MD
30,80,4,block,VB
30,80,5,key,JJ
30,80,6,receptors,NNS
30,80,7,in,IN
30,80,8,the,DT
30,80,9,brain,NN
30,80,10,and,CC
30,80,11,trigger,VB
30,80,12,production,NN
30,80,13,of,IN
30,80,14,a,DT
30,80,15,steroid,NN
30,80,16,that,WDT
30,80,17,interferes,VBZ
30,80,18,with,IN
30,80,19,brain,NN
30,80,20,functions,NNS
30,80,21,critical,JJ
30,80,22,to,TO
30,80,23,learning,NN
30,80,24,and,CC
30,80,25,memory,NN
30,80,26,.,.
31,81,1,When,WRB
31,81,2,preparing,VBG
31,81,3,to,TO
31,81,4,check,VB
31,81,5,out of,IN
31,81,6,their,PRP$
31,81,7,hotel room,NN
31,81,8,",",","
31,81,9,some,DT
31,81,10,frequent,JJ
31,81,11,travelers,NNS
31,81,12,pile,VBP
31,81,13,up,RP
31,81,14,their,PRP$
31,81,15,used,VBN
31,81,16,bath,NN
31,81,17,towels,NNS
31,81,18,on,IN
31,81,19,the,DT
31,81,20,bathroom floor,NN
31,81,21,",",","
31,81,22,which,WDT
31,81,23,would,MD
31,81,24,make,VB
31,81,25,them,PRP
31,81,26,easy,JJ
31,81,27,for,IN
31,81,28,housekeepers,NNS
31,81,29,to,TO
31,81,30,spot,VB
31,81,31,.,.
31,82,1,Other,JJ
31,82,2,travelers,NNS
31,82,3,neatly,RB
31,82,4,fold,VBP
31,82,5,them,PRP
31,82,6,",",","
31,82,7,or,CC
31,82,8,hang,VBP
31,82,9,them,PRP
31,82,10,from,IN
31,82,11,the,DT
31,82,12,shower curtain pole,NN
31,82,13,.,.
32,83,1,In,IN
32,83,2,no,DT
32,83,3,celestial,JJ
32,83,4,hurry,NN
32,83,5,",",","
32,83,6,Neptune,NNP
32,83,7,has,VBZ
32,83,8,just,RB
32,83,9,completed,VBN
32,83,10,its,PRP$
32,83,11,first,JJ
32,83,12,orbit,NN
32,83,13,around,IN
32,83,14,the,DT
32,83,15,sun,NN
32,83,16,since,IN
32,83,17,being,VBG
32,83,18,discovered,VBN
32,83,19,165,CD
32,83,20,years,NNS
32,83,21,ago,RB
32,83,22,by,IN
32,83,23,Earthlings,NNS
32,83,24,.,.
32,84,1,As,IN
32,84,2,Space,NNP
32,84,3,.,.
32,84,4,com,NNP
32,84,5,notes,VBZ
32,84,6,",",","
32,84,7,the,DT
32,84,8,big blue,JJ
32,84,9,-,:
32,84,10,green,JJ
32,84,11,gas bag,NN
32,84,12,is,VBZ
32,84,13,the,DT
32,84,14,only,JJ
32,84,15,planet,NN
32,84,16,in,IN
32,84,17,our,PRP$
32,84,18,solar,JJ
32,84,19,system,NN
32,84,20,to,TO
32,84,21,be,VB
32,84,22,discovered,VBN
32,84,23,by,IN
32,84,24,mathematics,NNS
32,84,25,.,.
33,85,1,When,WRB
33,85,2,attacked,VBN
33,85,3,",",","
33,85,4,a,DT
33,85,5,skunk,NN
33,85,6,',POS
33,85,7,s,PRP$
33,85,8,natural,JJ
33,85,9,inclination,NN
33,85,10,is,VBZ
33,85,11,to,TO
33,85,12,turn,VB
33,85,13,around,RB
33,85,14,",",","
33,85,15,lick,VB
33,85,16,its,PRP$
33,85,17,tail,NN
33,85,18,and,CC
33,85,19,spray,VB
33,85,20,a,DT
33,85,21,noxious,JJ
33,85,22,scent,NN
33,85,23,.,.
33,86,1,That,DT
33,86,2,works,VBZ
33,86,3,when,WRB
33,86,4,a,DT
33,86,5,skunk,NN
33,86,6,faces,VBZ
33,86,7,a,DT
33,86,8,natural,JJ
33,86,9,predator,NN
33,86,10,in,IN
33,86,11,the,DT
33,86,12,wild,JJ
33,86,13,",",","
33,86,14,but,CC
33,86,15,it,PRP
33,86,16,' s,VBZ
33,86,17,not as,RB
33,86,18,helpful,JJ
33,86,19,when,WRB
33,86,20,faced,VBN
33,86,21,with,IN
33,86,22,",",","
33,86,23,let,VB
33,86,24,' s,PRP
33,86,25,say,VB
33,86,26,",",","
33,86,27,an,DT
33,86,28,oncoming,JJ
33,86,29,car,NN
33,86,30,.,.
34,87,1,Lady Gaga,NNP
34,87,2,',POS
34,87,3,s,DT
34,87,4,YouTube,NNP
34,87,5,account,NN
34,87,6,was,VBD
34,87,7,suspended,VBN
34,87,8,Thursday,NNP
34,87,9,.,.
34,88,1,The,DT
34,88,2,notice,NN
34,88,3,read,VBD
34,88,4,that,IN
34,88,5,the,DT
34,88,6,suspension,NN
34,88,7,was,VBD
34,88,8,due,JJ
34,88,9,to,TO
34,88,10,"""",LRB-
34,88,11,multiple,JJ
34,88,12,or,CC
34,88,13,severe,JJ
34,88,14,violations,NNS
34,88,15,of,IN
34,88,16,YouTube,NNP
34,88,17,',POS
34,88,18,s,PRP$
34,88,19,copyright policy,NN
34,88,20,.,.
34,88,21,"""",RRB-
34,89,1,The,DT
34,89,2,Google,NNP
34,89,3,Inc.,JJ
34,89,4,-,:
34,89,5,owned,VBN
34,89,6,YouTube,NNP
34,89,7,declined,VBD
34,89,8,to,TO
34,89,9,comment,VB
34,89,10,.,.
34,90,1,It,PRP
34,90,2,' s,VBZ
34,90,3,YouTube,NNP
34,90,4,policy,NN
34,90,5,to,TO
34,90,6,remove,VB
34,90,7,accounts,NNS
34,90,8,after,IN
34,90,9,three,CD
34,90,10,copyright,NN
34,90,11,violations,NNS
34,90,12,.,.
35,91,1,The,DT
35,91,2,astronauts,NNS
35,91,3,used,VBD
35,91,4,a,DT
35,91,5,hefty robotic,JJ
35,91,6,arm,NN
35,91,7,to,TO
35,91,8,move,VB
35,91,9,the,DT
35,91,10,bus,JJ
35,91,11,-,:
35,91,12,size,JJ
35,91,13,canister,NN
35,91,14,",",","
35,91,15,stuffed,VBN
35,91,16,with,IN
35,91,17,nearly,RB
35,91,18,three,CD
35,91,19,tons,NNS
35,91,20,of,IN
35,91,21,packing foam,NN
35,91,22,and,CC
35,91,23,other,JJ
35,91,24,space station refuse,NN
35,91,25,.,.
35,92,1,It,PRP
35,92,2,was,VBD
35,92,3,the,DT
35,92,4,last,JJ
35,92,5,job,NN
35,92,6,shared,VBN
35,92,7,by,IN
35,92,8,the,DT
35,92,9,shuttle,NN
35,92,10,and,CC
35,92,11,station,NN
35,92,12,crews,NNS
35,92,13,",",","
35,92,14,numbering,VBG
35,92,15,ten,CD
35,92,16,astronauts,NNS
35,92,17,altogether,RB
35,92,18,.,.
36,93,1,Rich,JJ
36,93,2,investors,NNS
36,93,3,with,IN
36,93,4,no,DT
36,93,5,ties,NNS
36,93,6,to,TO
36,93,7,farming,NN
36,93,8,",",","
36,93,9,no,DT
36,93,10,dirt,NN
36,93,11,under,IN
36,93,12,their,PRP$
36,93,13,nails,NNS
36,93,14,",",","
36,93,15,are,VBP
36,93,16,confident,JJ
36,93,17,enough,RB
36,93,18,to,TO
36,93,19,wager,VB
36,93,20,big,JJ
36,93,21,on,IN
36,93,22,a,DT
36,93,23,patch,NN
36,93,24,of,IN
36,93,25,earth Ñ,NN
36,93,26,betting,VBG
36,93,27,that,IN
36,93,28,it,PRP
36,93,29,' s,VBZ
36,93,30,a,DT
36,93,31,smart,JJ
36,93,32,investment,NN
36,93,33,because,IN
36,93,34,food,NN
36,93,35,will,MD
36,93,36,only,RB
36,93,37,get,VB
36,93,38,more,RBR
36,93,39,expensive,JJ
36,93,40,around,IN
36,93,41,the,DT
36,93,42,world,NN
36,93,43,.,.
37,94,1,John Thornton,NNP
37,94,2,asked,VBD
37,94,3,little,JJ
37,94,4,of,IN
37,94,5,man,NN
37,94,6,or,CC
37,94,7,nature,NN
37,94,8,.,.
37,95,1,He,PRP
37,95,2,was,VBD
37,95,3,unafraid,JJ
37,95,4,of,IN
37,95,5,the,DT
37,95,6,wild,JJ
37,95,7,.,.
37,96,1,With,IN
37,96,2,a,DT
37,96,3,handful,NN
37,96,4,of,IN
37,96,5,salt,NN
37,96,6,and,CC
37,96,7,a,DT
37,96,8,rifle,NN
37,96,9,he,PRP
37,96,10,could,MD
37,96,11,plunge,VB
37,96,12,into,IN
37,96,13,the,DT
37,96,14,wilderness,NN
37,96,15,and,CC
37,96,16,fare,VB
37,96,17,wherever,WRB
37,96,18,he,PRP
37,96,19,pleased,VBD
37,96,20,and,CC
37,96,21,as long,RB
37,96,22,as,IN
37,96,23,he,PRP
37,96,24,pleased,VBD
37,96,25,.,.
38,97,1,All,DT
38,97,2,that,IN
38,97,3,the,DT
38,97,4,brain,NN
38,97,5,has,VBZ
38,97,6,to,TO
38,97,7,work,VB
38,97,8,with,IN
38,97,9,are,VBP
38,97,10,imperfect incoming electrical,JJ
38,97,11,impulses,NNS
38,97,12,announcing,VBG
38,97,13,that,IN
38,97,14,things,NNS
